word_count,sentence_count,avg_sentence_len,avg_word_len,long_word,stopwords_count,exc_count,que_count,comma_count,spelling_errors,unigrams_count,bigrams_count,trigrams_count,noun_count,adj_count,adv_count,verb_count,fw_count,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,linsear_write_formula,gunning_fog,difficult_words,neg_sentiment,neu_sentiment,pos_sentiment,cohesion,score1,score2,score
506,28,18.07142857,3.62055336,67,171,3,7,27,27,238,465,500,130,33,25,97,0,576,73.58,9.2,6.6,9.45,8.1,7.49,10.1,15.76176039,81,1.675,22.533,3.793,5.705596107,5,5,10
377,30,12.56666667,3.846153846,67,138,1,8,14,14,181,337,366,100,27,18,49,0,463,69.58,10.4,6.1,10.01,7,7.39,3.45,14.31529412,63,0.431,27.862,1.708,5.903225806,4,5,9
505,26,19.42307692,4.03960396,97,203,0,1,16,34,205,407,464,137,42,26,84,0,625,70.94,10.7,7.6,9.68,9.3,6.65,4.6875,14.35085202,61,1.34,22.304,2.355,5.739910314,5,5,10
470,21,22.38095238,3.980851064,89,168,1,0,21,41,217,411,456,130,44,32,87,0,582,68.7,10.7,8.5,10.21,10.6,7.42,7.583333333,16.91686275,73,0.565,17.984,2.45,5.748166259,4,4,8
375,21,17.85714286,3.757333333,47,147,0,1,13,17,176,340,366,89,16,15,75,0,440,81.12,9.7,5.8,8.29,7.3,6.58,5.5,13.72147239,45,0.377,18.238,2.384,5.443768997,4,4,8
390,14,27.85714286,3.820512821,43,150,0,0,8,19,155,342,380,101,18,30,74,0,448,71.78,10,9.4,8.71,11.8,6.32,12.25,15.57942197,32,0.996,11.426,1.578,5.453757225,3,4,7
426,25,17.04,3.852112676,68,147,0,1,18,30,198,378,417,99,29,20,84,0,531,65.42,10.8,7.7,9.85,8.2,7.13,5.625,14.77882353,63,0.705,21.905,2.389,5.715469613,5,4,9
485,29,16.72413793,3.995876289,81,191,0,0,8,37,230,432,470,109,33,28,92,0,614,73.37,11.1,6.7,8.87,7.7,6.76,4.5,13.96651163,65,0.942,23.415,4.643,5.631090487,4,4,8
178,8,22.25,4.123595506,30,65,0,0,4,6,94,156,169,45,11,12,32,0,240,59.64,12.8,9.9,9.92,10.7,7,6.916666667,16,24,0.16,6.513,1.328,5.7375,3,3,6
206,11,18.72727273,3.859223301,32,85,0,0,6,20,118,190,199,46,8,15,40,0,257,71.65,11.7,7.4,8.52,8,6.81,6.666666667,14.56685083,27,0.103,9.36,1.537,5.519337017,3,3,6
389,12,32.41666667,3.709511568,40,174,0,0,6,22,155,322,353,90,24,10,74,0,468,65.8,10.9,11.7,6.45,12.7,6.62,6.142857143,17.94572207,34,0.918,9.879,1.202,5.021798365,4,4,8
155,7,22.14285714,4.122580645,23,77,0,0,0,20,69,134,149,38,7,8,29,0,195,68.1,10.6,8.7,9.46,10.3,6.43,6.75,14.57142857,16,0.192,6.093,0.716,5.621428571,3,2,5
611,27,22.62962963,4.180032733,131,208,2,1,13,40,267,518,578,197,52,28,100,2,805,60.24,12.3,9.7,11.95,12,7.97,5.642857143,18.30961832,112,0.064,23.646,3.29,6.030360531,5,5,10
468,18,26,3.596153846,63,206,0,4,22,23,185,384,431,99,29,23,83,0,542,66.27,11.6,9.4,8.53,10.4,6.85,7.083333333,16.12816327,53,0.286,14.836,2.877,5.479591837,5,4,9
254,6,42.33333333,4.094488189,40,122,0,0,12,11,131,231,249,60,11,14,41,0,320,55.2,12.8,13.7,10.34,16.9,7.88,15.66666667,21.71755459,38,0.426,5.23,0.344,5.629310345,3,4,7
93,3,31,4.032258065,15,49,0,0,0,13,58,86,90,19,5,6,20,0,119,66.41,8.8,11.5,7.73,13.4,7.93,14.5,21.11111111,16,0.173,2.725,0.102,5.153846154,2,2,4
438,32,13.6875,3.641552511,60,166,0,1,19,22,197,386,423,79,36,26,86,1,511,76.42,9.1,5.5,6.94,5.1,6.74,5.0625,13.10297872,60,1.712,25.266,5.022,5.42287234,5,4,9
224,11,20.36363636,3.977678571,35,97,2,0,9,9,91,177,207,53,20,8,40,0,280,67.79,12,8.8,8.76,9.9,6.28,4.75,14.25793103,21,0.052,7.624,2.324,5.502463054,4,3,7
437,21,20.80952381,4.064073227,95,164,0,0,14,24,219,395,426,115,39,27,67,0,561,61.67,11.5,9.1,10.44,10.3,8.03,5.4375,18.06543536,84,0.431,18.381,2.188,5.834210526,5,4,9
363,12,30.25,3.774104683,34,179,0,0,2,33,168,339,360,55,18,26,85,0,422,76.39,9.9,9.7,6.51,11.9,6.25,8.6,16.44093567,26,0.356,10.532,1.112,5.081871345,4,3,7
330,14,23.57142857,4.16969697,58,145,0,0,0,23,147,263,301,83,18,9,72,0,420,66.47,11.6,9.4,9.4,11.1,6.69,6.166666667,15.65650165,38,1.221,11.248,1.533,5.610561056,4,4,8
319,23,13.86956522,4.200626959,77,115,0,1,9,20,146,271,297,79,17,14,53,0,429,67.55,10.8,6.9,10.25,7.8,6.94,4.388888889,13.71274021,48,0.354,18.819,3.826,5.918439716,4,4,8
230,13,17.69230769,3.939130435,42,87,1,0,18,9,120,200,216,59,17,15,34,1,278,71.85,11,7.3,10.38,9.4,6.79,5.571428571,14.46871795,29,0,10.612,2.388,5.816326531,3,3,6
256,12,21.33333333,3.7265625,33,122,0,0,6,8,122,216,238,53,19,12,49,0,307,77.37,10.5,7.2,7.43,8.2,6.72,7.416666667,15.07130435,31,0.539,9.891,1.57,5.3,4,4,8
459,17,27,3.830065359,80,190,0,4,21,18,194,392,438,105,24,25,82,0,559,64.44,12.2,10.1,9.23,11.7,6.85,8.9,16.62703242,52,0.185,14.687,2.128,5.538653367,5,4,9
296,12,24.66666667,3.875,51,137,0,1,17,11,143,257,283,62,15,8,58,0,372,66.57,11.2,9.3,9.23,10.8,7.58,10.1,17.88682171,47,0.97,9.699,1.331,5.61627907,4,4,8
619,31,19.96774194,4.067851373,127,237,0,5,32,40,293,553,596,156,41,32,109,0,802,61.77,11,9.1,10.55,10.4,7.64,10.3,17.04104089,106,0.645,27.1,3.255,5.758181818,6,5,11
606,33,18.36363636,3.96039604,117,157,2,3,29,29,268,523,584,200,45,18,93,0,745,56.86,11.1,8.9,12.93,10.8,8.27,5.642857143,17.69684211,118,0.8,28.718,3.481,6.316561845,6,6,12
359,25,14.36,3.955431755,56,137,0,0,19,19,172,321,349,88,18,22,55,1,435,75.3,9.7,6,9.27,7.3,6.87,6,13.74064516,51,0.207,21.148,3.645,5.768488746,4,4,8
370,20,18.5,3.516216216,39,151,0,1,10,20,175,321,358,74,26,27,67,0,409,80.51,9.1,6,6.61,6.2,5.96,7.333333333,12.30292835,31,1.727,14.625,3.647,5.214953271,4,4,8
622,34,18.29411765,3.588424437,65,248,0,2,18,20,215,490,577,144,35,36,115,0,694,80.82,9.5,5.9,7.42,6.8,5.74,6.75,11.67195531,45,0.714,28.634,4.653,5.321561338,4,5,9
270,13,20.76923077,4.092592593,54,102,0,0,19,19,150,254,267,59,25,10,53,0,344,61.46,10.9,9.2,10.44,10.4,7.75,7.416666667,17.41559322,48,1.531,9.603,1.864,5.838983051,4,3,7
430,28,15.35714286,4.053488372,72,169,0,1,20,23,194,371,411,101,45,18,79,0,537,74.69,9.5,6.2,9.79,7.8,6.44,5.0625,12.81114058,51,0.522,24.05,3.429,5.75328084,5,5,10
318,15,21.2,3.694968553,45,140,0,0,13,9,137,259,294,71,9,18,60,0,374,77.47,10.7,7.2,7.2,8,6.41,4.9375,14.25538462,33,2.065,12.28,0.654,5.258741259,3,4,7
407,22,18.5,3.746928747,50,160,0,0,3,28,155,307,363,114,28,21,60,0,485,72.05,7.5,7.2,8.18,7.6,6.53,5.1875,13.73577465,47,1.494,19.248,1.258,5.461971831,4,4,8
265,13,20.38461538,3.79245283,36,102,1,0,13,15,130,239,257,64,24,17,42,0,326,69.92,11.1,8,7.89,8.3,6.55,7.166666667,14.36474576,30,0.131,9.477,3.392,5.325,3,3,6
221,11,20.09090909,3.542986425,17,105,0,0,0,10,87,168,198,44,11,8,38,0,250,86.64,8.8,5.7,5.75,6.4,5.57,12.25,11.93425743,13,0.201,8.625,2.173,4.98019802,3,3,6
516,32,16.125,3.773255814,64,236,3,2,2,35,200,433,486,98,27,32,104,0,602,81.63,8.4,5.6,7.07,6.3,5.88,6.285714286,11.79310345,44,1.958,27.499,1.543,5.314655172,5,4,9
317,11,28.81818182,3.611987382,27,114,0,1,4,9,123,236,275,105,22,9,50,0,370,63.22,9.6,10.6,8.19,11.4,6.43,12.875,15.87604396,27,0,8.76,2.24,5.36996337,3,3,6
443,30,14.76666667,3.898419865,75,138,0,0,18,43,215,375,424,112,35,21,83,0,540,67.35,9.6,6.9,9.85,7.5,7.49,4.222222222,15.15407008,76,1.742,25.248,3.01,5.852150538,4,5,9
562,20,28.1,3.346975089,47,221,1,2,11,35,201,443,521,153,49,15,83,1,615,70.36,10.6,9.9,7.38,11.4,6.48,6,16.36324094,46,1.253,16.292,2.455,5.230277186,4,4,8
657,39,16.84615385,4.211567732,152,252,0,0,10,27,249,543,625,160,59,25,111,0,914,56.15,11.4,9.2,10.14,8.8,7.32,7.166666667,15.46759796,109,1.066,32.974,4.96,5.873935264,5,5,10
157,9,17.44444444,4.21656051,31,50,0,0,5,5,103,152,155,46,9,4,33,0,216,56.05,12.1,9.2,11.01,9.6,7.39,7.083333333,15.67124088,26,0.209,7.503,1.288,6,3,3,6
356,21,16.95238095,3.831460674,57,123,2,1,14,12,165,299,331,101,33,10,66,0,421,73.88,9.5,6.5,9.62,8,7.14,5.714285714,14.78666667,53,0.223,16.875,3.903,5.740863787,5,5,10
296,17,17.41176471,4.067567568,49,123,1,2,7,16,151,266,286,56,16,16,61,0,374,72.66,11.1,7,9.63,8.4,6.69,6.642857143,13.97946768,38,0.481,14.201,2.318,5.664150943,4,4,8
574,29,19.79310345,3.900696864,82,228,2,9,26,29,216,472,540,119,30,57,99,0,691,70.33,11,7.9,9.34,9.3,6.3,7.5,13.62704225,56,1.104,24.347,3.549,5.64,4,5,9
416,26,16,3.536057692,58,167,1,0,15,36,177,356,398,101,24,23,73,0,453,82.14,8.2,5.4,6.43,5.5,6.14,8.9,12.33038674,41,1.69,19.8,4.512,5.215469613,4,4,8
583,21,27.76190476,3.955403087,106,212,5,0,34,25,244,496,557,164,49,23,92,0,721,55.88,12.2,11.4,10.86,13,7.45,7.083333333,18.16008048,83,0.933,18.229,1.837,5.813253012,5,5,10
289,17,17,3.982698962,53,124,0,0,3,20,141,263,283,66,20,15,58,0,354,81.12,9.2,5.8,8.23,7.3,6.62,4.277777778,13.80606061,37,0.583,14.067,2.349,5.484848485,4,4,8
445,25,17.8,3.631460674,56,179,5,1,18,45,203,398,431,102,34,22,82,1,501,81.12,9.2,5.8,7.42,6.6,6.16,5.0625,12.63298969,43,0,20.092,4.908,5.309462916,4,4,8
410,21,19.52380952,4.136585366,69,165,0,1,21,10,181,360,395,90,40,24,82,0,558,54.12,11.8,10,10.5,9.9,7.47,6.642857143,16.39555556,68,1.145,17.656,2.2,5.858725762,4,4,8
343,17,20.17647059,3.682215743,52,126,0,0,26,23,161,298,328,75,21,22,53,0,397,71.44,10.2,7.4,9.34,8.8,7.08,8.8,15.29971831,47,0.797,14.095,2.108,5.672535211,4,4,8
317,11,28.81818182,3.716088328,30,149,0,0,6,18,149,282,307,59,25,12,57,0,365,80.35,9.3,8.2,6.62,10,6.41,6.75,15.77220339,29,0.381,9.386,1.233,5.064189189,4,4,8
520,23,22.60869565,3.896153846,68,227,0,0,18,8,161,362,431,116,32,35,103,0,640,68.7,11.4,8.5,8.59,9.3,5.95,5.714285714,13.19347639,40,0.538,19.603,2.859,5.462686567,5,5,10
361,24,15.04166667,4.218836565,66,134,0,0,4,15,179,317,348,82,31,24,59,0,482,65.93,10.3,7.5,9.45,7.6,6.95,6.214285714,14.18666667,55,0.185,19.058,4.756,5.740181269,4,4,8
462,23,20.08695652,4.246753247,97,175,0,0,13,23,232,418,447,117,36,21,76,0,629,61.67,12.1,9.1,10.73,10.6,7.58,10.7,16.9294686,80,0.516,18.739,3.747,5.773584906,5,5,10
573,33,17.36363636,4.006980803,100,249,2,2,7,40,211,451,526,119,31,37,105,0,738,72.46,10.9,7.1,8.52,7.6,6.27,6.071428571,12.98134875,61,1.662,26.551,4.786,5.526011561,5,4,9
423,39,10.84615385,3.643026005,61,189,0,1,2,15,185,363,413,61,29,31,92,0,491,86.71,7.9,3.7,5.31,3.1,6,3.65,10.72440945,45,4.498,30.542,3.96,5.19160105,4,4,8
723,36,20.08333333,4.185338866,153,274,0,0,30,24,294,623,700,166,60,36,124,0,952,62.38,11.7,8.9,10.55,10.1,7.3,6.833333333,16.03388456,114,0.653,31.559,3.788,5.860031104,5,6,11
262,12,21.83333333,3.896946565,30,113,0,1,5,11,132,228,247,53,19,13,53,0,324,76.45,10.5,7.6,7.89,9.1,6.53,6.142857143,14.85327801,29,0.141,10.89,0.969,5.282786885,3,3,6
541,34,15.91176471,4.025878004,94,200,0,1,27,25,255,499,534,141,38,42,91,0,675,66.13,10.5,7.4,10.32,8.3,7.41,5.625,15.30177106,91,1.999,27.869,4.132,5.887688985,5,5,10
576,43,13.39534884,3.774305556,95,216,1,5,13,36,244,490,551,117,38,37,120,0,712,76.42,10.2,5.5,8.05,5.8,6.55,4.055555556,12.6189899,73,5.008,33.512,4.482,5.551515152,6,4,10
498,32,15.5625,3.602409639,64,181,0,3,15,32,224,454,491,117,26,31,86,0,551,83.76,8.7,4.8,7.99,6.3,6.65,4.388888889,13.16484262,62,3.297,25.132,3.571,5.526570048,4,4,8
178,1,178,4,26,90,0,0,0,4,87,159,172,32,12,10,48,0,239,-89.24,0,69.2,7.51,85.2,14.3,50.5,77.02857143,22,0.048,0.823,0.129,5.091428571,3,2,5
509,31,16.41935484,3.787819253,72,190,0,5,12,24,237,451,483,117,28,23,92,0,618,81.83,9.5,5.5,7.13,6.3,6.37,5.857142857,12.97446623,58,0,27.823,3.177,5.333333333,5,5,10
436,5,87.2,3.513761468,25,191,0,0,0,44,159,365,414,133,26,12,73,0,492,23.71,12,29.9,6.52,37.1,8.68,16,36.84656716,27,0.116,4.152,0.731,4.915632754,4,4,8
308,23,13.39130435,3.805194805,45,89,1,0,16,8,129,248,283,90,15,11,56,0,376,68.97,9.1,6.3,10.3,7.3,7.42,5.0625,14.54580645,51,0.142,19.621,3.237,6.012096774,4,5,9
323,31,10.41935484,3.693498452,36,129,1,1,2,11,144,273,306,63,14,21,64,0,373,87.42,7.9,3.4,5.77,3.4,5.69,3.75,9.761811847,29,1.404,25.747,3.849,5.303135889,4,4,8
386,18,21.44444444,4.300518135,84,150,0,0,16,25,186,331,372,110,23,21,57,1,518,59.74,12.1,9.9,12.01,12.3,7.8,7.583333333,18.00733728,68,1.255,16.038,0.707,6.067846608,4,4,8
434,24,18.08333333,3.748847926,70,180,1,0,21,37,150,300,353,104,29,14,71,0,529,72.66,10.9,7,8.64,7.6,6.1,6.214285714,12.48954424,40,0,22.863,1.137,5.459102902,5,5,10
393,20,19.65,3.801526718,48,169,0,0,6,33,167,330,369,97,21,18,78,0,465,78.48,9.8,6.8,6.84,7.4,6.24,6.75,13.54939227,39,0.744,17.142,2.114,5.225895317,4,4,8
459,29,15.82758621,3.947712418,76,183,0,0,11,19,199,387,430,99,28,23,89,1,596,65.52,10.9,7.6,8.34,6.9,6.65,5.0625,13.51941606,60,0.531,25.849,2.62,5.535279805,5,5,10
473,33,14.33333333,3.820295983,65,182,1,3,22,18,184,356,390,93,35,21,88,0,582,75.71,9.9,5.8,8.11,6.2,5.98,5.625,11.35835351,45,1.031,25.815,6.154,5.477326969,4,5,9
134,2,67,3.656716418,14,74,0,0,3,15,66,112,123,24,3,8,33,0,152,40.86,0,23.3,6.29,28.7,7.91,24,30.23464567,9,0.041,1.824,0.135,4.921259843,3,3,6
596,37,16.10810811,3.36409396,57,224,0,6,38,41,270,534,579,115,36,27,114,1,623,83.56,8.4,4.9,6.89,5.5,6.5,5.857142857,12.84824742,68,1.463,31.393,4.144,5.319672131,5,5,10
551,35,15.74285714,3.740471869,83,225,5,1,33,33,253,495,532,106,32,32,98,0,677,74.49,10.5,6.3,8.63,7,6.89,7.416666667,13.98963597,76,1.811,30.877,2.312,5.598290598,5,5,10
526,37,14.21621622,4.051330798,106,161,5,6,20,25,260,481,517,152,40,30,84,0,662,60.21,10.8,7.6,12.16,9,7.47,4.388888889,14.761513,88,2.448,30.374,4.177,6.275943396,5,5,10
260,16,16.25,3.869230769,36,102,1,0,10,18,137,239,256,74,20,11,39,0,328,65.93,10.6,7.5,9.5,7.7,6.82,5.25,13.85484163,35,0.587,13.414,1.999,5.742081448,4,4,8
514,27,19.03703704,3.879377432,89,194,1,1,25,28,248,462,494,113,25,31,86,0,608,72.16,9.3,7.2,8.99,8.2,6.96,5.25,14.8142539,72,0.822,23.539,2.639,5.585365854,5,5,10
343,11,31.18181818,4.064139942,57,169,0,0,1,11,145,280,312,73,14,16,63,0,444,58.45,13.9,12.4,8.54,13.8,6.46,8.8,17.25679012,28,0.104,9.414,1.481,5.37345679,4,4,8
366,10,36.6,3.352459016,18,165,0,0,0,21,110,239,290,99,19,32,60,0,396,73.04,7.2,11,6.4,13.2,6.5,9,17.99044025,26,0.625,8.923,0.453,4.990566038,4,4,8
491,25,19.64,4,93,205,3,1,24,15,211,438,479,124,23,31,74,1,622,62.58,11.3,8.8,9.97,9.5,7.18,10.2,15.67840749,73,1.071,22.174,1.755,5.777517564,4,5,9
94,4,23.5,4.117021277,19,42,0,0,4,5,55,83,87,28,6,2,16,0,122,66.57,11.7,9.3,9.34,10.9,6.54,8.625,15.25116279,10,0,3.013,0.987,5.61627907,2,2,4
216,11,19.63636364,4.134259259,41,97,1,0,5,6,115,181,196,48,15,13,38,0,277,70.23,11.4,7.9,9.28,9.3,7.09,8.3,15.65746193,32,0.066,9.427,1.507,5.671717172,4,4,8
648,36,18,3.802469136,112,237,0,4,42,38,296,582,638,149,48,41,105,0,760,73.78,10,6.5,10.26,8.6,7.53,6.357142857,15.82026365,107,1.166,30.866,3.968,5.868667917,6,6,12
420,27,15.55555556,3.814285714,64,148,1,2,20,30,198,374,403,92,26,19,71,0,474,75.61,9.3,5.8,10.19,7.9,6.67,6.071428571,13.13970674,52,0.914,21.773,4.313,5.880466472,4,4,8
389,20,19.45,3.457583548,39,169,1,1,14,23,175,344,373,81,25,23,59,0,426,78.18,9.3,6.9,7.14,7.6,6.31,10.4,13.83129909,37,1.108,16.947,1.941,5.219879518,4,4,8
360,29,12.4137931,3.616666667,39,111,2,3,29,26,148,290,330,76,17,30,70,0,387,85.69,8.3,4,8.16,5.7,5.88,4.9375,10.70976431,32,0.693,22.854,5.453,5.576666667,4,3,7
273,15,18.2,3.666666667,36,125,1,2,3,13,139,256,268,61,13,16,49,0,322,81.22,9.7,5.8,6.43,6,6.45,6.142857143,13.36325203,32,0.459,13.613,0.928,5.206477733,4,4,8
303,16,18.9375,3.904290429,40,142,0,0,1,18,139,263,289,66,14,16,56,0,377,70.73,9.8,7.7,7.36,7.5,6.37,7.75,13.6911828,33,0.664,13.905,1.431,5.311827957,4,3,7
484,32,15.125,3.80785124,66,176,0,1,14,19,214,421,463,118,33,28,80,0,596,74.9,9.4,6.1,7.7,6.2,6.59,4.388888889,13.14159624,62,0.089,28.05,3.861,5.488262911,4,5,9
436,21,20.76190476,3.708715596,63,195,0,2,19,20,173,343,399,85,27,19,85,0,517,78.28,10.4,6.9,7.78,8.1,6.23,6.916666667,13.57974026,41,0.993,16.343,3.665,5.34025974,4,4,8
597,32,18.65625,4.140703518,132,200,10,3,32,29,295,547,583,153,45,41,101,0,789,57.06,11.4,8.8,12.06,10,8.02,5.428571429,16.99726908,116,3.923,25.67,2.404,6.14940239,5,5,10
309,15,20.6,4.077669903,55,107,1,0,13,14,150,280,304,99,28,8,52,0,405,62.07,11.2,9,11.08,10.6,8.04,8.9,17.97939394,59,0.6,12.776,1.623,5.962121212,4,5,9
364,22,16.54545455,3.788461538,47,130,0,1,20,17,168,313,346,91,27,17,62,0,431,74.29,9.9,6.4,9.39,7.6,6.76,8.3,13.72393443,47,2.725,18.106,1.168,5.703583062,4,4,8
471,35,13.45714286,3.787685775,73,154,3,3,22,24,222,417,458,103,35,34,81,0,560,76.82,9.6,5.4,9.32,6.8,6.85,3.65,13.26103093,65,1.186,28.478,5.337,5.840206186,4,4,8
287,18,15.94444444,3.766550523,43,98,1,3,15,9,148,254,274,67,16,22,48,0,335,75.1,9.6,6,9.73,7.8,7.23,3.65,14.69762712,44,0.413,16.485,1.102,5.710743802,4,4,8
350,14,25,4.102857143,65,128,0,1,9,31,188,313,329,111,19,14,54,0,446,57.81,12.5,10.6,10.79,12.3,7.67,10.4,18.19540984,57,0.672,12.263,1.066,5.827361564,4,4,8
468,25,18.72,3.540598291,59,184,0,2,22,11,200,402,453,71,34,36,104,0,540,80.21,9.4,6.1,6.49,6.3,6.49,7.083333333,13.71815085,53,1.011,20.728,3.259,5.175182482,4,4,8
419,15,27.93333333,3.68973747,65,194,0,0,6,24,162,333,388,78,18,25,90,0,515,70.87,11.7,9.7,6.85,10.7,6.02,12,15.0525,27,0.962,13.061,0.977,5.140625,4,4,8
604,37,16.32432432,3.860927152,118,229,9,2,39,32,260,507,571,127,41,48,108,0,754,66.13,10.9,7.4,10.08,8.1,7.29,5.375,14.99467197,95,2.436,32.704,1.86,5.857425743,6,5,11
322,17,18.94117647,3.903726708,41,137,0,0,7,14,128,256,296,74,21,9,69,0,398,71.85,10.5,7.3,7.83,7.3,5.63,6.666666667,11.52341297,22,0.424,14.646,1.93,5.367346939,4,4,8
190,10,19,3.547368421,23,76,1,0,3,15,117,172,181,41,10,12,32,0,218,79.7,9.6,6.3,6.15,6.3,6.44,6.75,13.7304142,21,0.093,8.504,1.403,5.118343195,3,3,6
267,29,9.206896552,3.745318352,44,101,0,0,6,18,101,167,208,62,9,7,48,0,306,88.74,8.4,2.9,6.22,3.6,5.6,2.384615385,9.165517241,23,0.498,24.346,4.156,5.465517241,3,3,6
192,11,17.45454545,4.364583333,33,73,0,0,5,1,78,125,145,52,21,4,35,0,255,64.1,10,8.2,11.37,9.9,6.43,8.4,13.35627907,22,0.172,8.419,2.409,6.005813953,3,3,6
383,26,14.73076923,3.639686684,42,139,0,2,3,18,193,353,376,97,24,19,55,0,432,83.66,8,4.8,6.42,5.1,5.96,5.25,11.44778761,36,0.931,21.502,3.567,5.271386431,4,4,8
502,24,20.91666667,3.834661355,79,180,0,1,28,20,228,442,484,139,37,28,87,0,594,70.63,10.6,7.8,10.09,9.8,7.14,7,15.66666667,70,1.299,19.687,3.013,5.783333333,5,5,10
310,17,18.23529412,3.825806452,45,144,1,0,6,12,130,250,285,57,22,14,64,0,372,79.9,9.6,6.3,7.13,7,5.85,8.7,12.20112676,25,1.288,13.694,2.018,5.285211268,4,3,7
637,28,22.75,4.298273155,136,213,0,1,15,25,271,536,603,213,58,31,100,0,888,50.67,13.6,11.3,12.36,12.9,7.57,10.2,17.57793852,102,1.045,22.971,3.984,6.111711712,5,5,10
610,39,15.64102564,3.652459016,76,222,0,2,26,31,248,522,585,128,39,30,110,0,726,74.59,9.3,6.2,7.36,5.9,6.42,5.25,12.78839925,71,0.667,32.832,5.502,5.330223881,4,4,8
441,27,16.33333333,3.920634921,68,182,0,1,9,22,194,371,419,91,18,21,87,0,539,74.79,9.8,6.2,8.81,6.9,6.95,4.388888889,14.06103093,65,0.695,23.355,2.95,5.595907928,5,5,10
123,4,30.75,4.146341463,18,54,0,0,1,8,77,111,120,36,3,12,21,0,153,67.42,11.2,11.1,9.18,14.1,6.98,12.125,18.42758621,14,0.091,3.732,0.177,5.465517241,3,2,5
325,11,29.54545455,4.033846154,53,144,0,0,6,28,112,222,259,66,20,7,74,0,413,60.89,11.7,11.5,8.94,13.2,6.78,17.66666667,17.40375839,34,0,8.631,2.369,5.410596026,4,4,8
301,15,20.06666667,4.355481728,61,122,3,0,3,15,156,271,294,77,22,14,56,0,415,60.95,11.3,9.4,10.21,10.3,7.32,8.2,16.45508897,49,0.916,13.244,0.84,5.775800712,4,4,8
295,18,16.38888889,3.989830508,54,125,0,0,8,18,147,269,286,57,23,21,54,0,372,73.58,10.7,6.6,8.75,7.5,7.06,7.166666667,14.68410646,45,2.387,14.777,0.836,5.627376426,4,4,8
414,27,15.33333333,3.927536232,79,153,2,1,11,25,185,349,392,107,28,20,88,0,507,74.9,9.5,6.1,8.86,7.2,6.97,6.416666667,14.09777778,61,2.304,22.028,2.669,5.662983425,5,4,9
532,35,15.2,3.836466165,76,228,3,3,17,28,220,477,520,111,24,19,104,0,637,75.1,9.4,6,7.82,6.2,6.34,6.285714286,12.43148936,61,0.077,31.437,3.486,5.457805907,5,4,9
386,21,18.38095238,4.007772021,63,164,1,0,20,12,171,331,364,94,25,30,67,0,481,72.16,10.6,7.2,9.86,8.9,7.05,6.583333333,15.04688427,56,1.675,17.527,1.799,5.74852071,4,5,9
579,26,22.26923077,3.977547496,104,244,0,0,24,20,236,468,523,120,31,33,103,0,755,67.99,11.7,8.8,8.94,9.9,6.96,8,15.92910134,77,0.399,21.941,3.66,5.498106061,5,5,10
302,19,15.89473684,3.751655629,50,104,0,0,15,16,161,278,294,92,11,11,49,0,367,75.5,10.2,5.9,8.8,6.8,6.44,5.125,12.59181102,35,0.108,16.661,2.231,5.654901961,4,4,8
631,37,17.05405405,3.442155309,73,210,8,1,29,15,217,450,547,162,42,27,123,0,708,74.59,9.1,6.2,8.58,6.9,6.44,5,12.8368254,68,0.469,28.964,7.567,5.579365079,5,5,10
242,13,18.61538462,3.450413223,26,119,0,0,9,10,101,183,213,45,12,15,43,0,276,79.8,10.2,6.3,5.28,5.5,5.63,6.666666667,11.65577982,16,0.448,11.656,0.896,4.967889908,3,3,6
234,6,39,3.790598291,32,102,0,0,0,14,102,191,213,55,9,13,43,0,270,68.57,12.2,12.7,7.32,16.2,6.31,16.16666667,18.69198157,12,0,5.309,0.691,5.161290323,4,3,7
334,14,23.85714286,3.80239521,63,135,0,1,25,20,172,305,326,79,14,15,59,0,414,67.69,12.2,8.9,9.4,10.5,7.57,11.375,17.57258741,53,0.405,12.134,1.461,5.613240418,4,5,9
495,16,30.9375,3.521212121,47,232,0,0,3,13,166,358,408,120,32,20,95,0,555,69.65,10.7,10.2,7.32,11.7,6.33,8.4,16.16988345,37,0.418,14.267,1.315,5.045045045,4,5,9
367,23,15.95652174,3.673024523,48,159,0,0,14,18,148,304,347,66,16,32,68,0,423,82.75,9,5.2,7.42,6,5.81,6.285714286,11.32175549,30,0.483,19.436,3.081,5.410658307,4,4,8
606,29,20.89655172,4.01650165,111,240,2,1,34,26,267,534,590,151,35,30,104,0,759,70.02,11.1,8,10.15,10.1,7.51,6.25,16.78285714,99,0.167,24.912,3.92,5.798095238,6,4,10
486,20,24.3,3.841563786,72,223,0,0,14,22,210,428,471,105,43,30,80,0,587,74.42,11.1,8.4,7.78,10,6.63,6.916666667,15.63638009,53,0.511,16.616,2.874,5.343891403,5,4,9
491,25,19.64,3.869653768,102,186,3,4,43,22,205,399,454,120,33,25,76,0,599,63.9,12.1,8.3,11.6,10.2,7.37,6.666666667,15.79474747,74,0.492,21.646,2.862,6.058080808,6,5,11
444,25,17.76,3.653153153,59,188,0,0,16,27,181,370,413,96,29,19,86,0,502,81.22,9.5,5.8,7.42,6.8,6.42,6.833333333,13.26416667,49,1.166,19.99,3.845,5.364583333,4,5,9
256,8,32,4.1875,35,124,0,0,2,13,109,207,238,52,18,19,52,0,343,57.34,12.4,12.9,8.95,14.7,7.09,12.125,19.13795918,30,0.046,6.37,1.585,5.43902439,4,4,8
